Id,Family,FamilyAuthor,Genus,Specie,SpecieAuthor,Subspecie,SubspecieAuthor,Variety,VarietyAuthor,CommonName,ScientificName,ConceptType,ConceptLevel,MainTaxon,
4710,Poaceae,Barnhart  nom. cons.,Elymus,pendulinus,(Nevski) Tzvelev,,,,,,Elymus pendulinus,Gene Pool,Tertiary,Triticum aestivum
6498,Poaceae,,Elymus,pendulinus,(Nevski) Tzvelev,brachypodioides,(Nevski) Tzvelev,,,,Elymus pendulinus subsp. brachypodioides,Gene Pool,Tertiary,Triticum aestivum
6499,Poaceae,,Elymus,pendulinus,(Nevski) Tzvelev,multiculmis,(Kitag.) Á. Löve,,,,Elymus pendulinus subsp. multiculmis,Gene Pool,Tertiary,Triticum aestivum
6500,Poaceae,,Elymus,pendulinus,(Nevski) Tzvelev,pendulinus,,,,,Elymus pendulinus subsp. pendulinus,Gene Pool,Tertiary,Triticum aestivum
6501,Poaceae,,Elymus,pendulinus,(Nevski) Tzvelev,Pubicaulis,(Keng) S. L. Chen,,,,Elymus pendulinus subsp. Pubicaulis,Gene Pool,Tertiary,Triticum aestivum
4711,Poaceae,Barnhart  nom. cons.,Elymus,praeruptus,Tzvelev,,,,,,Elymus praeruptus,Gene Pool,Tertiary,Triticum aestivum
4712,Poaceae,Barnhart  nom. cons.,Elymus,purpuraristatus,Chao P. Wang & H. L. Yang,,,,,,Elymus purpuraristatus,Gene Pool,Tertiary,Triticum aestivum
4713,Poaceae,Barnhart  nom. cons.,Elymus,purpurascens,(Keng) S. L. Chen,,,,,,Elymus purpurascens,Gene Pool,Tertiary,Triticum aestivum
4714,Poaceae,Barnhart  nom. cons.,Elymus,repens,(L.) Gould,,,,,,Elymus repens,Gene Pool,Tertiary,Triticum aestivum
6502,Poaceae,,Elymus,repens,(L.) Gould,elongatiformis,(Drobow) Melderis,,,,Elymus repens subsp. elongatiformis,Gene Pool,Tertiary,Triticum aestivum
6503,Poaceae,,Elymus,repens,(L.) Gould,repens,,,,,Elymus repens subsp. repens,Gene Pool,Tertiary,Triticum aestivum
4715,Poaceae,Barnhart  nom. cons.,Elymus,riparius,Wiegand,,,,,,Elymus riparius,Gene Pool,Tertiary,Triticum aestivum
4716,Poaceae,Barnhart  nom. cons.,Elymus,scabrifolius,(Döll) J. H. Hunz.,,,,,,Elymus scabrifolius,Gene Pool,Tertiary,Triticum aestivum
4717,Poaceae,Barnhart  nom. cons.,Elymus,scabriglumis,(Hack.) Á. Löve,,,,,,Elymus scabriglumis,Gene Pool,Tertiary,Triticum aestivum
4718,Poaceae,Barnhart  nom. cons.,Elymus,schrenkianus,(Fisch. & C. A. Mey.) Tzvelev,,,,,,Elymus schrenkianus,Gene Pool,Tertiary,Triticum aestivum
4719,Poaceae,Barnhart  nom. cons.,Elymus,schugnanicus,(Nevski) Tzvelev,,,,,,Elymus schugnanicus,Gene Pool,Tertiary,Triticum aestivum
4720,Poaceae,Barnhart  nom. cons.,Elymus,sclerophyllus,(Nevski) Tzvelev,,,,,,Elymus sclerophyllus,Gene Pool,Tertiary,Triticum aestivum
4721,Poaceae,Barnhart  nom. cons.,Elymus,scribneri,(Vasey) M. E. Jones,,,,,,Elymus scribneri,Gene Pool,Tertiary,Triticum aestivum
4722,Poaceae,Barnhart  nom. cons.,Elymus,semicostatus,(Nees ex Steud.) Melderis,,,,,,Elymus semicostatus,Gene Pool,Tertiary,Triticum aestivum
4723,Poaceae,Barnhart  nom. cons.,Elymus,sibiricus,L.,,,,,,Elymus sibiricus,Gene Pool,Tertiary,Triticum aestivum
4724,Poaceae,Barnhart  nom. cons.,Elymus,sierrae,Gould,,,,,,Elymus sierrae,Gene Pool,Tertiary,Triticum aestivum
4725,Poaceae,Barnhart  nom. cons.,Elymus,sinosubmuticus,S. L. Chen,,,,,,Elymus sinosubmuticus,Gene Pool,Tertiary,Triticum aestivum
4726,Poaceae,Barnhart  nom. cons.,Elymus,stebbinsii,Gould,,,,,,Elymus stebbinsii,Gene Pool,Tertiary,Triticum aestivum
6504,Poaceae,,Elymus,stebbinsii,Gould,septentrionalis,Barkworth,,,,Elymus stebbinsii subsp. septentrionalis,Gene Pool,Tertiary,Triticum aestivum
6505,Poaceae,,Elymus,stebbinsii,Gould,stebbinsii,,,,,Elymus stebbinsii subsp. stebbinsii,Gene Pool,Tertiary,Triticum aestivum
4727,Poaceae,Barnhart  nom. cons.,Elymus,strictus,(Keng) S. L. Chen,,,,,,Elymus strictus,Gene Pool,Tertiary,Triticum aestivum
6506,Poaceae,,Elymus,strictus,(Keng) S. L. Chen,,,crassus,(L. B. Cai) S. L. Chen,,Elymus strictus var. crassus,Gene Pool,Tertiary,Triticum aestivum
6507,Poaceae,,Elymus,strictus,(Keng) S. L. Chen,,,strictus,,,Elymus strictus var. strictus,Gene Pool,Tertiary,Triticum aestivum
4728,Poaceae,Barnhart  nom. cons.,Elymus,tibeticus,(Melderis) G. Singh,,,,,,Elymus tibeticus,Gene Pool,Tertiary,Triticum aestivum
4729,Poaceae,Barnhart  nom. cons.,Elymus,tilcarensis,(J. H. Hunz.) Á. Löve,,,,,,Elymus tilcarensis,Gene Pool,Tertiary,Triticum aestivum
4730,Poaceae,Barnhart  nom. cons.,Elymus,trachycaulus,(Link) Gould ex Shinners,,,,,,Elymus trachycaulus,Gene Pool,Tertiary,Triticum aestivum
6508,Poaceae,,Elymus,trachycaulus,(Link) Gould ex Shinners,subsecundus,(Link) Á. Löve & D. Löve,,,,Elymus trachycaulus subsp. subsecundus,Gene Pool,Tertiary,Triticum aestivum
6509,Poaceae,,Elymus,trachycaulus,(Link) Gould ex Shinners,trachycaulus,,,,,Elymus trachycaulus subsp. trachycaulus,Gene Pool,Tertiary,Triticum aestivum
6510,Poaceae,,Elymus,trachycaulus,(Link) Gould ex Shinners,virescens,(Lange) Á. Löve & D. Löve,,,,Elymus trachycaulus subsp. virescens,Gene Pool,Tertiary,Triticum aestivum
4731,Poaceae,Barnhart  nom. cons.,Elymus,transbaicalensis,(Nevski) Tzvelev,,,,,,Elymus transbaicalensis,Gene Pool,Tertiary,Triticum aestivum
4732,Poaceae,Barnhart  nom. cons.,Elymus,transhyrcanus,(Nevski) Tzvelev,,,,,,Elymus transhyrcanus,Gene Pool,Tertiary,Triticum aestivum
4733,Poaceae,Barnhart  nom. cons.,Elymus,tschimganicus,(Drobow) Tzvelev,,,,,,Elymus tschimganicus,Gene Pool,Tertiary,Triticum aestivum
4734,Poaceae,Barnhart  nom. cons.,Elymus,tsukushiensis,Honda,,,,,,Elymus tsukushiensis,Gene Pool,Tertiary,Triticum aestivum
6511,Poaceae,,Elymus,tsukushiensis,Honda,,,transiens,(Hack.) Osada,,Elymus tsukushiensis var. transiens,Gene Pool,Tertiary,Triticum aestivum
6512,Poaceae,,Elymus,tsukushiensis,Honda,,,tsukushiensis,,,Elymus tsukushiensis var. tsukushiensis,Gene Pool,Tertiary,Triticum aestivum
4735,Poaceae,Barnhart  nom. cons.,Elymus,uralensis,(Nevski) Tzvelev,,,,,,Elymus uralensis,Gene Pool,Tertiary,Triticum aestivum
6513,Poaceae,,Elymus,uralensis,(Nevski) Tzvelev,komarovii,(Nevski) Tzvelev,,,,Elymus uralensis subsp. komarovii,Gene Pool,Tertiary,Triticum aestivum
6514,Poaceae,,Elymus,uralensis,(Nevski) Tzvelev,tianschanicus,(Drobow) Tzvelev,,,,Elymus uralensis subsp. tianschanicus,Gene Pool,Tertiary,Triticum aestivum
6515,Poaceae,,Elymus,uralensis,(Nevski) Tzvelev,uralensis,,,,,Elymus uralensis subsp. uralensis,Gene Pool,Tertiary,Triticum aestivum
4736,Poaceae,Barnhart  nom. cons.,Elymus,violaceus,(Hornem.) Feilberg,,,,,,Elymus violaceus,Gene Pool,Tertiary,Triticum aestivum
4737,Poaceae,Barnhart  nom. cons.,Elymus,virginicus,L.,,,,,,Elymus virginicus,Gene Pool,Tertiary,Triticum aestivum
4738,Poaceae,Barnhart  nom. cons.,Elymus,viridulus,(Keng & S. L. Chen) S. L. Chen,,,,,,Elymus viridulus,Gene Pool,Tertiary,Triticum aestivum
4739,Poaceae,Barnhart  nom. cons.,Elymus,wawawaiensis,J. R. Carlson & Barkworth,,,,,,Elymus wawawaiensis,Gene Pool,Tertiary,Triticum aestivum
4740,Poaceae,Barnhart  nom. cons.,Elymus,wiegandii,Fernald,,,,,,Elymus wiegandii,Gene Pool,Tertiary,Triticum aestivum
4741,Poaceae,Barnhart  nom. cons.,Elymus,yezoensis,Honda,,,,,,Elymus yezoensis,Gene Pool,Tertiary,Triticum aestivum
4742,Poaceae,Barnhart  nom. cons.,Leymus,aemulans,(Nevski) Tzvelev,,,,,,Leymus aemulans,Gene Pool,Tertiary,Triticum aestivum
4743,Poaceae,Barnhart  nom. cons.,Leymus,ajanensis,(V. N. Vassil.) Tzvelev,,,,,,Leymus ajanensis,Gene Pool,Tertiary,Triticum aestivum
4744,Poaceae,Barnhart  nom. cons.,Leymus,akmolinensis,(Drobow) Tzvelev,,,,,,Leymus akmolinensis,Gene Pool,Tertiary,Triticum aestivum
4745,Poaceae,Barnhart  nom. cons.,Leymus,alaicus,(Korsh.) Tzvelev,,,,,,Leymus alaicus,Gene Pool,Tertiary,Triticum aestivum
6516,Poaceae,,Leymus,alaicus,(Korsh.) Tzvelev,,alaicus,,,,Leymus alaicus,Gene Pool,Tertiary,Triticum aestivum
6517,Poaceae,,Leymus,alaicus,(Korsh.) Tzvelev,karataviensis,(Roshev.) Tzvelev,,,,Leymus alaicus subsp. karataviensis,Gene Pool,Tertiary,Triticum aestivum
6518,Poaceae,,Leymus,alaicus,(Korsh.) Tzvelev,petraeus,(Roshev.) Tzvelev,,,,Leymus alaicus subsp. petraeus,Gene Pool,Tertiary,Triticum aestivum
4746,Poaceae,Barnhart  nom. cons.,Leymus,ambiguus,(Vasey & Scribn.) D. R. Dewey,,,,,,Leymus ambiguus,Gene Pool,Tertiary,Triticum aestivum
4747,Poaceae,Barnhart  nom. cons.,Leymus,angustus,(Trin.) Pilg.,,,,,,Leymus angustus,Gene Pool,Tertiary,Triticum aestivum
4748,Poaceae,Barnhart  nom. cons.,Leymus,arenarius,(L.) Hochst.,,,,,,Leymus arenarius,Gene Pool,Tertiary,Triticum aestivum
4749,Poaceae,Barnhart  nom. cons.,Leymus,aristiglumis,L. B. Cai,,,,,,Leymus aristiglumis,Gene Pool,Tertiary,Triticum aestivum
4750,Poaceae,Barnhart  nom. cons.,Leymus,californicus,(Bol. ex Thurb.) Barkworth,,,,,,Leymus californicus,Gene Pool,Tertiary,Triticum aestivum
4751,Poaceae,Barnhart  nom. cons.,Leymus,chakassicus,Peschkova,,,,,,Leymus chakassicus,Gene Pool,Tertiary,Triticum aestivum
4752,Poaceae,Barnhart  nom. cons.,Leymus,chinensis,(Trin.) Tzvelev,,,,,,Leymus chinensis,Gene Pool,Tertiary,Triticum aestivum
4753,Poaceae,Barnhart  nom. cons.,Leymus,cinereus,(Scribn. & Merr.) Á. Löve,,,,,,Leymus cinereus,Gene Pool,Tertiary,Triticum aestivum
4754,Poaceae,Barnhart  nom. cons.,Leymus,condensatus,(J. Presl) Á. Löve,,,,,,Leymus condensatus,Gene Pool,Tertiary,Triticum aestivum
4755,Poaceae,Barnhart  nom. cons.,Leymus,coreanus,(Honda) K. B. Jensen & R. R.-C. Wang,,,,,,Leymus coreanus,Gene Pool,Tertiary,Triticum aestivum
4756,Poaceae,Barnhart  nom. cons.,Leymus,divaricatus,(Drobow) Tzvelev,,,,,,Leymus divaricatus,Gene Pool,Tertiary,Triticum aestivum
4757,Poaceae,Barnhart  nom. cons.,Leymus,erianthus,(Phil.) Dubcovsky,,,,,,Leymus erianthus,Gene Pool,Tertiary,Triticum aestivum
4758,Poaceae,Barnhart  nom. cons.,Leymus,flavescens,(Scribn. & J. G. Sm.) Pilg.,,,,,,Leymus flavescens,Gene Pool,Tertiary,Triticum aestivum
4759,Poaceae,Barnhart  nom. cons.,Leymus,flexilis,(Nevski) Tzvelev,,,,,,Leymus flexilis,Gene Pool,Tertiary,Triticum aestivum
4760,Poaceae,Barnhart  nom. cons.,Leymus,flexus,L. B. Cai,,,,,,Leymus flexus,Gene Pool,Tertiary,Triticum aestivum
4761,Poaceae,Barnhart  nom. cons.,Leymus,innovatus,(Beal) Pilg.,,,,,,Leymus innovatus,Gene Pool,Tertiary,Triticum aestivum
4762,Poaceae,Barnhart  nom. cons.,Leymus,karelinii,(Turcz.) Tzvelev,,,,,,Leymus karelinii,Gene Pool,Tertiary,Triticum aestivum
4763,Poaceae,Barnhart  nom. cons.,Leymus,komarovii,(Roshev.) J. L. Yang & C. Yen,,,,,,Leymus komarovii,Gene Pool,Tertiary,Triticum aestivum
4764,Poaceae,Barnhart  nom. cons.,Leymus,mendocinus,(Parodi) Dubcovsky,,,,,,Leymus mendocinus,Gene Pool,Tertiary,Triticum aestivum
4765,Poaceae,Barnhart  nom. cons.,Leymus,mollis,(Trin.) Pilg.,,,,,,Leymus mollis,Gene Pool,Tertiary,Triticum aestivum
6519,Poaceae,,Leymus,mollis,(Trin.) Pilg.,mollis,,,,,Leymus mollis subsp. mollis,Gene Pool,Tertiary,Triticum aestivum
6520,Poaceae,,Leymus,mollis,(Trin.) Pilg.,villosissimus,(Scribn.) Á. Löve & D. Löve,,,,Leymus mollis subsp. villosissimus,Gene Pool,Tertiary,Triticum aestivum
4766,Poaceae,Barnhart  nom. cons.,Leymus,multicaulis,(Kar. & Kir.) Tzvelev,,,,,,Leymus multicaulis,Gene Pool,Tertiary,Triticum aestivum
4767,Poaceae,Barnhart  nom. cons.,Leymus,obvipodus,L. B. Cai,,,,,,Leymus obvipodus,Gene Pool,Tertiary,Triticum aestivum
4768,Poaceae,Barnhart  nom. cons.,Leymus,ordensis,Peschkova,,,,,,Leymus ordensis,Gene Pool,Tertiary,Triticum aestivum
4769,Poaceae,Barnhart  nom. cons.,Leymus,ovatus,(Trin.) Tzvelev,,,,,,Leymus ovatus,Gene Pool,Tertiary,Triticum aestivum
4770,Poaceae,Barnhart  nom. cons.,Leymus,paboanus,(Claus) Pilg.,,,,,,Leymus paboanus,Gene Pool,Tertiary,Triticum aestivum
4771,Poaceae,Barnhart  nom. cons.,Leymus,pacificus,(Gould) D. R. Dewey,,,,,,Leymus pacificus,Gene Pool,Tertiary,Triticum aestivum
4772,Poaceae,Barnhart  nom. cons.,Leymus,pendulus,L. B. Cai,,,,,,Leymus pendulus,Gene Pool,Tertiary,Triticum aestivum
4773,Poaceae,Barnhart  nom. cons.,Leymus,pishanicus,S. L. Lu & Y. H. Wu,,,,,,Leymus pishanicus,Gene Pool,Tertiary,Triticum aestivum
4774,Poaceae,Barnhart  nom. cons.,Leymus,pseudoracemosus,C. Yen & J. L. Yang,,,,,,Leymus pseudoracemosus,Gene Pool,Tertiary,Triticum aestivum
4775,Poaceae,Barnhart  nom. cons.,Leymus,pubinodis,(Keng) Á. Löve,,,,,,Leymus pubinodis,Gene Pool,Tertiary,Triticum aestivum
4776,Poaceae,Barnhart  nom. cons.,Leymus,qinghaicus,L. B. Cai,,,,,,Leymus qinghaicus,Gene Pool,Tertiary,Triticum aestivum
4777,Poaceae,Barnhart  nom. cons.,Leymus,racemosus,(Lam.) Tzvelev,,,,,,Leymus racemosus,Gene Pool,Tertiary,Triticum aestivum
6521,Poaceae,,Leymus,racemosus,(Lam.) Tzvelev,klokovii,Tzvelev,,,,Leymus racemosus subsp. klokovii,Gene Pool,Tertiary,Triticum aestivum
6522,Poaceae,,Leymus,racemosus,(Lam.) Tzvelev,racemosus,,,,,Leymus racemosus subsp. racemosus,Gene Pool,Tertiary,Triticum aestivum
6523,Poaceae,,Leymus,racemosus,(Lam.) Tzvelev,sabulosus,(M. Bieb.) Tzvelev,,,,Leymus racemosus subsp. sabulosus,Gene Pool,Tertiary,Triticum aestivum
4778,Poaceae,Barnhart  nom. cons.,Leymus,ramosus,(Trin.) Tzvelev,,,,,,Leymus ramosus,Gene Pool,Tertiary,Triticum aestivum
4779,Poaceae,Barnhart  nom. cons.,Leymus,ruoqiangensis,S. L. Lu & Y. H. Wu,,,,,,Leymus ruoqiangensis,Gene Pool,Tertiary,Triticum aestivum
4780,Poaceae,Barnhart  nom. cons.,Leymus,salina,(M. E. Jones) Á. Löve,,,,,,Leymus salina,Gene Pool,Tertiary,Triticum aestivum
6524,Poaceae,,Leymus,salina,(M. E. Jones) Á. Löve,mojavensis,Barkworth & R. J. Atkins,,,,Leymus salina subsp. mojavensis,Gene Pool,Tertiary,Triticum aestivum
6525,Poaceae,,Leymus,salina,(M. E. Jones) Á. Löve,salina,,,,,Leymus salina subsp. salina,Gene Pool,Tertiary,Triticum aestivum
6526,Poaceae,,Leymus,salina,,salmonis,(C. L. Hitchc.) R. J. Atkins,,,,Leymus salina subsp. salmonis,Gene Pool,Tertiary,Triticum aestivum
4781,Poaceae,Barnhart  nom. cons.,Leymus,secalinus,(Georgi) Tzvelev,,,,,,Leymus secalinus,Gene Pool,Tertiary,Triticum aestivum
4782,Poaceae,Barnhart  nom. cons.,Leymus,shanxiensis,G. H. Zhu & S. L. Chen,,,,,,Leymus shanxiensis,Gene Pool,Tertiary,Triticum aestivum
4783,Poaceae,Barnhart  nom. cons.,Leymus,simplex,(Scribn. & T. A. Williams) D. R. Dewey,,,,,,Leymus simplex,Gene Pool,Tertiary,Triticum aestivum
4784,Poaceae,Barnhart  nom. cons.,Leymus,sphacelatus,Peschkova,,,,,,Leymus sphacelatus,Gene Pool,Tertiary,Triticum aestivum
4785,Poaceae,Barnhart  nom. cons.,Leymus,tianschanicus,(Drobow) Tzvelev,,,,,,Leymus tianschanicus,Gene Pool,Tertiary,Triticum aestivum
4786,Poaceae,Barnhart  nom. cons.,Leymus,triticoides,(Buckley) Pilg.,,,,,,Leymus triticoides,Gene Pool,Tertiary,Triticum aestivum
4787,Poaceae,Barnhart  nom. cons.,Leymus,tuvinicus,Peschkova,,,,,,Leymus tuvinicus,Gene Pool,Tertiary,Triticum aestivum
4788,Poaceae,Barnhart  nom. cons.,Leymus,yiunensis,N. R. Cui & D. F. Cui,,,,,,Leymus yiunensis,Gene Pool,Tertiary,Triticum aestivum
4789,Poaceae,Barnhart  nom. cons.,Thinopyrum,bessarabicum,(Savul. & Rayss) Á. Löve,,,,,,Thinopyrum bessarabicum,Gene Pool,Tertiary,Triticum aestivum
4790,Poaceae,Barnhart  nom. cons.,Thinopyrum,caespitosum,(K. Koch) Zhi W. Liu & R. R.-C. Wang,,,,,,Thinopyrum caespitosum,Gene Pool,Tertiary,Triticum aestivum
4791,Poaceae,Barnhart  nom. cons.,Thinopyrum,curvifolium,(Lange) D. R. Dewey,,,,,,Thinopyrum curvifolium,Gene Pool,Tertiary,Triticum aestivum
4792,Poaceae,Barnhart  nom. cons.,Thinopyrum,distichum,(Thunb.) Á. Löve,,,,,,Thinopyrum distichum,Gene Pool,Tertiary,Triticum aestivum
4793,Poaceae,Barnhart  nom. cons.,Thinopyrum,elongatum,(Host) D. R. Dewey,,,,,,Thinopyrum elongatum,Gene Pool,Tertiary,Triticum aestivum
4794,Poaceae,Barnhart  nom. cons.,Thinopyrum,gentryi,(Melderis) D. R. Dewey,,,,,,Thinopyrum gentryi,Gene Pool,Tertiary,Triticum aestivum
4795,Poaceae,Barnhart  nom. cons.,Thinopyrum,intermedium,(Host) Barkworth & D. R. Dewey,,,,,,Thinopyrum intermedium,Gene Pool,Tertiary,Triticum aestivum
6545,Poaceae,,Thinopyrum,intermedium,(Host) Barkworth & D. R. Dewey,barbulatum,(Schur) Barkworth & D. R. Dewey,,,,Thinopyrum intermedium subsp. barbulatum,Gene Pool,Tertiary,Triticum aestivum
5025,Poaceae,,Thinopyrum,intermedium,(Host) Barkworth & D. R. Dewey,intermedium,,,,,Thinopyrum intermedium subsp. intermedium,Gene Pool,Tertiary,Triticum aestivum
4796,Poaceae,Barnhart  nom. cons.,Thinopyrum,junceiforme,(Á. Löve & D. Löve) Á. Löve,,,,,,Thinopyrum junceiforme,Gene Pool,Tertiary,Triticum aestivum
4797,Poaceae,Barnhart  nom. cons.,Thinopyrum,junceum,(L.) Á. Löve,,,,,,Thinopyrum junceum,Gene Pool,Tertiary,Triticum aestivum
4798,Poaceae,Barnhart  nom. cons.,Thinopyrum,podperae,(Nábelek) D. R. Dewey,,,,,,Thinopyrum podperae,Gene Pool,Tertiary,Triticum aestivum
4799,Poaceae,Barnhart  nom. cons.,Thinopyrum,ponticum,(Podp.) Barkworth & D. R. Dewey,,,,,,Thinopyrum ponticum,Gene Pool,Tertiary,Triticum aestivum
4800,Poaceae,Barnhart  nom. cons.,Thinopyrum,pungens,(Pers.) Barkworth,,,,,,Thinopyrum pungens,Gene Pool,Tertiary,Triticum aestivum
4801,Poaceae,Barnhart  nom. cons.,Thinopyrum,pycnanthum,(Godr.) Barkworth,,,,,,Thinopyrum pycnanthum,Gene Pool,Tertiary,Triticum aestivum
4802,Poaceae,Barnhart  nom. cons.,Thinopyrum,sartorii,(Boiss. & Heldr.) Á. Löve,,,,,,Thinopyrum sartorii,Gene Pool,Tertiary,Triticum aestivum
4803,Poaceae,Barnhart  nom. cons.,Thinopyrum,scirpeum,(C. Presl) D. R. Dewey,,,,,,Thinopyrum scirpeum,Gene Pool,Tertiary,Triticum aestiv
